candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-6b2a907575f70676,prov_o,http://www.w3.org/ns/prov#Attribution,Attribution,class,uogto_extensions_trust-reputation-provenance,https://w3id.org/uogto/extensions#ActionAttribution,ActionAttribution,class,no_match,0.1536,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.272, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7586, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-4ff9b9b7fe8d666f,prov_o,http://www.w3.org/ns/prov#AgentInfluence,AgentInfluence,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Agent,Agent,class,no_match,0.1533,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3162, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.75, ""synonym"": false, ""type_compatible"": true}"
candidate-1718803539f71234,prov_o,http://www.w3.org/ns/prov#Generation,Generation,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1525,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.7, ""synonym"": false, ""type_compatible"": true}"
candidate-3218c45b6d2f33d1,prov_o,http://www.w3.org/ns/prov#atLocation,atLocation,object_property,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#hasAllocation,hasAllocation,object_property,no_match,0.1513,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1155, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8, ""normalized_label"": false, ""property_signature_similarity"": 0.0714, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-5cddb03ba0104e26,prov_o,http://www.w3.org/ns/prov#Agent,Agent,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#AgentRole,AgentRole,class,no_match,0.1511,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5547, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-7750b8056e98f7f0,prov_o,http://www.w3.org/ns/prov#Delegation,Delegation,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1508,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.6667, ""synonym"": false, ""type_compatible"": true}"
candidate-310e1e0726089c1e,prov_o,http://www.w3.org/ns/prov#Derivation,Derivation,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1508,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.6667, ""synonym"": false, ""type_compatible"": true}"
candidate-a5651dd939d546d2,prov_o,http://www.w3.org/ns/prov#value,value,datatype_property,uogto_extensions_network-games,https://w3id.org/uogto/extensions#degreeValue,degreeValue,datatype_property,no_match,0.1507,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5164, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.25, ""source_reliability"": 1.0, ""structural_similarity"": 0.25, ""synonym"": false, ""type_compatible"": true}"
candidate-73a9c8f2379d53a2,prov_o,http://www.w3.org/ns/prov#value,value,datatype_property,uogto_extensions_mean-field-games,https://w3id.org/uogto/extensions#densityValue,densityValue,datatype_property,no_match,0.1504,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.603, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.25, ""source_reliability"": 1.0, ""structural_similarity"": 0.25, ""synonym"": false, ""type_compatible"": true}"
candidate-1264c88c9d47256f,prov_o,http://www.w3.org/ns/prov#Start,Start,class,uogto_core_uogto-core,https://w3id.org/uogto/core#State,State,class,no_match,0.1487,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1333, ""synonym"": false, ""type_compatible"": true}"
candidate-2c8305c1dbf417c3,prov_o,http://www.w3.org/ns/prov#Influence,Influence,class,uogto_extensions_network-games,https://w3id.org/uogto/extensions#InfluenceGame,InfluenceGame,class,no_match,0.1477,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1636, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7826, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-041fac8d1e20ca31,prov_o,http://www.w3.org/ns/prov#Communication,Communication,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1474,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5263, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.875, ""synonym"": false, ""type_compatible"": true}"
candidate-d3279f4cee8f8ed1,prov_o,http://www.w3.org/ns/prov#Attribution,Attribution,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1457,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.6667, ""synonym"": false, ""type_compatible"": true}"
candidate-a6ba7043ca958d45,prov_o,http://www.w3.org/ns/prov#Organization,Organization,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1453,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.75, ""synonym"": false, ""type_compatible"": true}"
candidate-90b8b5791eaf298a,prov_o,http://www.w3.org/ns/prov#SoftwareAgent,SoftwareAgent,class,uogto_core_agents,https://w3id.org/uogto/core#ArtificialAgent,Artificial Agent,class,no_match,0.1439,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.603, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5333, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1818, ""synonym"": false, ""type_compatible"": true}"
candidate-151a543dd77489b0,prov_o,http://www.w3.org/ns/prov#Invalidation,Invalidation,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1428,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.7, ""synonym"": false, ""type_compatible"": true}"
candidate-b91550a1da650fb8,prov_o,http://www.w3.org/ns/prov#wasStartedBy,wasStartedBy,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasState,has state,object_property,no_match,0.142,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-c1c9468e5a95cf27,prov_o,http://www.w3.org/ns/prov#atTime,atTime,datatype_property,uogto_core_uogto-core,https://w3id.org/uogto/core#timestamp,timestamp,datatype_property,no_match,0.1419,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1721, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.6667, ""source_reliability"": 1.0, ""structural_similarity"": 0.6667, ""synonym"": false, ""type_compatible"": true}"
candidate-314c24a42b22c500,prov_o,http://www.w3.org/ns/prov#Collection,Collection,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Coalition,Coalition,class,no_match,0.1415,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7368, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1667, ""synonym"": false, ""type_compatible"": true}"
candidate-a9e8e35bc0b7e5f9,prov_o,http://www.w3.org/ns/prov#Usage,Usage,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Agent,Agent,class,no_match,0.1413,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.5455, ""synonym"": false, ""type_compatible"": true}"
candidate-b28edb464d072990,prov_o,http://www.w3.org/ns/prov#Association,Association,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1402,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7619, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-f6358a02a9af0d3a,prov_o,http://www.w3.org/ns/prov#SoftwareAgent,SoftwareAgent,class,uogto_extensions_mean-field-games,https://w3id.org/uogto/extensions#RepresentativeAgent,RepresentativeAgent,class,no_match,0.1399,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3698, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1818, ""synonym"": false, ""type_compatible"": true}"
candidate-f945b98bf7e56a5e,prov_o,http://www.w3.org/ns/prov#hadRole,hadRole,object_property,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#hasAgentRole,hasAgentRole,object_property,no_match,0.1379,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2433, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.1333, ""source_reliability"": 1.0, ""structural_similarity"": 0.1333, ""synonym"": false, ""type_compatible"": true}"
